datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,weather_1,weather_2,weather_3,weather_4,atemp_LL,atemp_L,atemp_M,atemp_H,atemp_HH,datetime_Y,datetime_M,datetime_D,datetime_h,datetime_m,datetime_s
2011-07-02 23:00:00,3,0,0,1,29.52,33.335,54,19.0012,66,88,154,True,False,False,False,False,False,False,True,False,2011,7,2,23,0,0
2012-10-04 15:00:00,4,0,1,1,29.52,33.335,54,19.0012,77,248,325,True,False,False,False,False,False,False,True,False,2012,10,4,15,0,0
2011-03-16 20:00:00,1,0,1,2,17.22,21.21,54,19.9995,10,111,121,False,True,False,False,False,False,True,False,False,2011,3,16,20,0,0
2011-03-16 17:00:00,1,0,1,2,18.04,21.97,54,19.9995,37,216,253,False,True,False,False,False,False,True,False,False,2011,3,16,17,0,0
2012-01-01 14:00:00,1,0,0,1,18.04,21.97,54,19.9995,120,147,267,True,False,False,False,False,False,True,False,False,2012,1,1,14,0,0
2012-01-01 16:00:00,1,0,0,2,18.04,21.97,54,19.9995,68,147,215,False,True,False,False,False,False,True,False,False,2012,1,1,16,0,0
2012-06-17 16:00:00,2,0,0,1,27.06,31.06,54,19.9995,240,340,580,True,False,False,False,False,False,False,True,False,2012,6,17,16,0,0
2012-07-02 04:00:00,3,0,1,2,29.52,33.335,54,19.9995,2,10,12,False,True,False,False,False,False,False,True,False,2012,7,2,4,0,0
2011-03-17 10:00:00,1,0,1,1,18.04,21.97,54,22.0028,9,69,78,True,False,False,False,False,False,True,False,False,2011,3,17,10,0,0
2011-06-16 14:00:00,2,0,1,2,29.52,33.335,54,22.0028,39,114,153,False,True,False,False,False,False,False,True,False,2011,6,16,14,0,0
2011-04-02 17:00:00,2,0,0,1,15.58,19.695,54,23.9994,89,95,184,True,False,False,False,False,True,False,False,False,2011,4,2,17,0,0
2012-04-02 09:00:00,2,0,1,1,15.58,19.695,54,23.9994,52,265,317,True,False,False,False,False,True,False,False,False,2012,4,2,9,0,0
2011-04-11 14:00:00,2,0,1,2,29.52,33.335,54,23.9994,60,85,145,False,True,False,False,False,False,False,True,False,2011,4,11,14,0,0
2011-10-17 01:00:00,4,0,1,1,22.96,26.515,54,26.0027,2,15,17,True,False,False,False,False,False,True,False,False,2011,10,17,1,0,0
2011-10-17 02:00:00,4,0,1,1,22.96,26.515,54,26.0027,4,3,7,True,False,False,False,False,False,True,False,False,2011,10,17,2,0,0
2011-06-16 12:00:00,2,0,1,1,29.52,33.335,54,26.0027,41,165,206,True,False,False,False,False,False,False,True,False,2011,6,16,12,0,0
2012-07-02 03:00:00,3,0,1,2,29.52,33.335,54,27.9993,0,5,5,False,True,False,False,False,False,False,True,False,2012,7,2,3,0,0
2012-06-13 11:00:00,2,0,1,2,27.06,31.06,54,30.0026,64,182,246,False,True,False,False,False,False,False,True,False,2012,6,13,11,0,0
2011-05-03 17:00:00,2,0,1,1,28.7,32.575,54,31.0009,53,464,517,True,False,False,False,False,False,False,True,False,2011,5,3,17,0,0
2012-05-04 17:00:00,2,0,1,1,28.7,32.575,54,31.0009,96,547,643,True,False,False,False,False,False,False,True,False,2012,5,4,17,0,0
2012-05-04 18:00:00,2,0,1,1,28.7,32.575,54,31.0009,77,564,641,True,False,False,False,False,False,False,True,False,2012,5,4,18,0,0
2011-05-03 16:00:00,2,0,1,1,29.52,33.335,54,31.0009,46,225,271,True,False,False,False,False,False,False,True,False,2011,5,3,16,0,0
2012-02-02 17:00:00,1,0,1,1,17.22,21.21,54,32.9975,13,437,450,True,False,False,False,False,False,True,False,False,2012,2,2,17,0,0
2012-11-04 09:00:00,4,0,0,1,13.12,16.665,53,0.0,56,161,217,True,False,False,False,False,True,False,False,False,2012,11,4,9,0,0
2011-03-14 23:00:00,1,0,1,1,13.12,17.425,53,0.0,2,17,19,True,False,False,False,False,True,False,False,False,2011,3,14,23,0,0
2011-03-15 00:00:00,1,0,1,1,13.12,17.425,53,0.0,7,7,14,True,False,False,False,False,True,False,False,False,2011,3,15,0,0,0
2011-11-05 19:00:00,4,0,0,1,13.94,18.18,53,0.0,45,159,204,True,False,False,False,False,True,False,False,False,2011,11,5,19,0,0
2012-02-15 01:00:00,1,0,1,1,13.94,18.18,53,0.0,0,5,5,True,False,False,False,False,True,False,False,False,2012,2,15,1,0,0
2012-06-04 00:00:00,2,0,1,1,23.78,27.275,53,0.0,11,38,49,True,False,False,False,False,False,True,False,False,2012,6,4,0,0,0
2012-06-16 02:00:00,2,0,0,1,23.78,27.275,53,0.0,12,55,67,True,False,False,False,False,False,True,False,False,2012,6,16,2,0,0
2011-06-15 23:00:00,2,0,1,1,25.42,31.06,53,0.0,17,90,107,True,False,False,False,False,False,False,True,False,2011,6,15,23,0,0
2011-07-01 03:00:00,3,0,1,1,26.24,31.06,53,0.0,5,6,11,True,False,False,False,False,False,False,True,False,2011,7,1,3,0,0
2011-07-02 02:00:00,3,0,0,1,26.24,31.06,53,0.0,9,43,52,True,False,False,False,False,False,False,True,False,2011,7,2,2,0,0
2011-07-02 03:00:00,3,0,0,1,26.24,31.06,53,0.0,5,21,26,True,False,False,False,False,False,False,True,False,2011,7,2,3,0,0
2011-10-07 12:00:00,4,0,1,1,24.6,31.06,53,0.0,61,174,235,True,False,False,False,False,False,False,True,False,2011,10,7,12,0,0
2011-10-10 18:00:00,4,1,0,2,26.24,31.06,53,0.0,108,365,473,False,True,False,False,False,False,False,True,False,2011,10,10,18,0,0
2012-06-17 14:00:00,2,0,0,1,26.24,31.06,53,0.0,255,327,582,True,False,False,False,False,False,False,True,False,2012,6,17,14,0,0
2012-12-03 14:00:00,4,0,1,1,24.6,31.06,53,0.0,51,209,260,True,False,False,False,False,False,False,True,False,2012,12,3,14,0,0
2012-07-16 18:00:00,3,0,1,1,34.44,40.15,53,0.0,97,697,794,True,False,False,False,False,False,False,False,True,2012,7,16,18,0,0
2011-06-01 12:00:00,2,0,1,1,35.26,41.665,53,0.0,32,137,169,True,False,False,False,False,False,False,False,True,2011,6,1,12,0,0
2012-02-15 23:00:00,1,0,1,1,13.94,17.425,53,6.0032,4,54,58,True,False,False,False,False,True,False,False,False,2012,2,15,23,0,0
2012-11-17 19:00:00,4,0,0,1,13.94,17.425,53,6.0032,45,208,253,True,False,False,False,False,True,False,False,False,2012,11,17,19,0,0
2012-12-14 19:00:00,4,0,1,1,13.94,17.425,53,6.0032,17,302,319,True,False,False,False,False,True,False,False,False,2012,12,14,19,0,0
2011-05-11 14:00:00,2,0,1,1,25.42,31.06,53,6.0032,36,141,177,True,False,False,False,False,False,False,True,False,2011,5,11,14,0,0
2011-10-09 11:00:00,4,0,0,1,25.42,31.06,53,6.0032,189,234,423,True,False,False,False,False,False,False,True,False,2011,10,9,11,0,0
2012-03-17 14:00:00,1,0,0,1,25.42,31.06,53,6.0032,352,338,690,True,False,False,False,False,False,False,True,False,2012,3,17,14,0,0
2012-06-09 01:00:00,2,0,0,1,26.24,31.06,53,6.0032,34,89,123,True,False,False,False,False,False,False,True,False,2012,6,9,1,0,0
2012-01-10 20:00:00,1,0,1,1,13.94,17.425,53,7.0015,10,190,200,True,False,False,False,False,True,False,False,False,2012,1,10,20,0,0
2012-03-12 07:00:00,1,0,1,1,13.94,17.425,53,7.0015,9,259,268,True,False,False,False,False,True,False,False,False,2012,3,12,7,0,0
2012-10-13 08:00:00,4,0,0,1,13.94,17.425,53,7.0015,23,151,174,True,False,False,False,False,True,False,False,False,2012,10,13,8,0,0
2012-11-02 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,27,355,382,True,False,False,False,False,True,False,False,False,2012,11,2,9,0,0
2012-11-03 21:00:00,4,0,0,1,13.94,17.425,53,7.0015,31,135,166,True,False,False,False,False,True,False,False,False,2012,11,3,21,0,0
2012-11-16 09:00:00,4,0,1,1,13.94,17.425,53,7.0015,21,330,351,True,False,False,False,False,True,False,False,False,2012,11,16,9,0,0
2012-06-03 23:00:00,2,0,0,1,23.78,27.275,53,7.0015,26,82,108,True,False,False,False,False,False,True,False,False,2012,6,3,23,0,0
2012-05-09 15:00:00,2,0,1,2,26.24,31.06,53,7.0015,68,191,259,False,True,False,False,False,False,False,True,False,2012,5,9,15,0,0
2012-06-09 00:00:00,2,0,0,1,26.24,31.06,53,7.0015,54,152,206,True,False,False,False,False,False,False,True,False,2012,6,9,0,0,0
2012-09-16 20:00:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324,True,False,False,False,False,False,False,True,False,2012,9,16,20,0,0
2011-07-19 13:00:00,3,0,1,1,35.26,41.665,53,7.0015,33,139,172,True,False,False,False,False,False,False,False,True,2011,7,19,13,0,0
2011-04-01 21:00:00,2,0,1,1,13.12,16.665,53,8.9981,9,84,93,True,False,False,False,False,True,False,False,False,2011,4,1,21,0,0
2011-12-03 18:00:00,4,0,0,1,13.94,16.665,53,8.9981,31,193,224,True,False,False,False,False,True,False,False,False,2011,12,3,18,0,0
2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,16,95,111,False,True,False,False,False,True,False,False,False,2011,12,12,14,0,0
2012-01-08 09:00:00,1,0,0,1,13.12,16.665,53,8.9981,23,102,125,True,False,False,False,False,True,False,False,False,2012,1,8,9,0,0
2012-04-13 04:00:00,2,0,1,2,13.94,16.665,53,8.9981,1,4,5,False,True,False,False,False,True,False,False,False,2012,4,13,4,0,0
2012-10-13 01:00:00,4,0,0,1,13.94,16.665,53,8.9981,23,123,146,True,False,False,False,False,True,False,False,False,2012,10,13,1,0,0
2012-11-03 20:00:00,4,0,0,1,13.94,16.665,53,8.9981,23,158,181,True,False,False,False,False,True,False,False,False,2012,11,3,20,0,0
2011-12-19 21:00:00,4,0,1,2,14.76,17.425,53,8.9981,15,112,127,False,True,False,False,False,True,False,False,False,2011,12,19,21,0,0
2011-06-15 08:00:00,2,0,1,1,23.78,27.275,53,8.9981,53,445,498,True,False,False,False,False,False,True,False,False,2011,6,15,8,0,0
2011-04-12 02:00:00,2,0,1,2,24.6,31.06,53,8.9981,7,7,14,False,True,False,False,False,False,False,True,False,2011,4,12,2,0,0
2011-08-12 01:00:00,3,0,1,1,26.24,31.06,53,8.9981,4,19,23,True,False,False,False,False,False,False,True,False,2011,8,12,1,0,0
2011-08-12 04:00:00,3,0,1,1,25.42,31.06,53,8.9981,0,5,5,True,False,False,False,False,False,False,True,False,2011,8,12,4,0,0
2012-03-17 15:00:00,1,0,0,1,26.24,31.06,53,8.9981,357,322,679,True,False,False,False,False,False,False,True,False,2012,3,17,15,0,0
2012-05-09 17:00:00,2,0,1,2,26.24,31.06,53,8.9981,76,629,705,False,True,False,False,False,False,False,True,False,2012,5,9,17,0,0
2012-06-15 22:00:00,2,0,1,1,26.24,31.06,53,8.9981,79,242,321,True,False,False,False,False,False,False,True,False,2012,6,15,22,0,0
2012-12-03 16:00:00,4,0,1,1,24.6,31.06,53,8.9981,45,397,442,True,False,False,False,False,False,False,True,False,2012,12,3,16,0,0
2012-07-04 21:00:00,3,1,0,1,34.44,40.15,53,8.9981,222,362,584,True,False,False,False,False,False,False,False,True,2012,7,4,21,0,0
2012-07-08 08:00:00,3,0,0,1,34.44,40.15,53,8.9981,35,95,130,True,False,False,False,False,False,False,False,True,2012,7,8,8,0,0
2012-02-05 17:00:00,1,0,0,1,13.12,15.91,53,11.0014,31,275,306,True,False,False,False,False,True,False,False,False,2012,2,5,17,0,0
2012-11-14 18:00:00,4,0,1,1,13.12,15.91,53,11.0014,24,543,567,True,False,False,False,False,True,False,False,False,2012,11,14,18,0,0
2012-02-15 21:00:00,1,0,1,1,13.94,16.665,53,11.0014,8,170,178,True,False,False,False,False,True,False,False,False,2012,2,15,21,0,0
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,True,False,False,False,False,True,False,False,False,2012,3,2,0,0,0
2012-04-13 05:00:00,2,0,1,2,13.94,16.665,53,11.0014,2,19,21,False,True,False,False,False,True,False,False,False,2012,4,13,5,0,0
2012-11-03 00:00:00,4,0,0,1,13.94,16.665,53,11.0014,9,99,108,True,False,False,False,False,True,False,False,False,2012,11,3,0,0,0
2012-11-16 18:00:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505,True,False,False,False,False,True,False,False,False,2012,11,16,18,0,0
2011-12-19 19:00:00,4,0,1,2,14.76,17.425,53,11.0014,17,234,251,False,True,False,False,False,True,False,False,False,2011,12,19,19,0,0
2011-12-19 23:00:00,4,0,1,1,14.76,17.425,53,11.0014,10,50,60,True,False,False,False,False,True,False,False,False,2011,12,19,23,0,0
2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,0,5,5,True,False,False,False,False,True,False,False,False,2012,4,3,2,0,0
2011-08-12 00:00:00,3,0,1,1,26.24,31.06,53,11.0014,12,53,65,True,False,False,False,False,False,False,True,False,2011,8,12,0,0,0
2011-08-12 03:00:00,3,0,1,1,25.42,31.06,53,11.0014,0,9,9,True,False,False,False,False,False,False,True,False,2011,8,12,3,0,0
2011-10-05 18:00:00,4,0,1,1,24.6,31.06,53,11.0014,57,536,593,True,False,False,False,False,False,False,True,False,2011,10,5,18,0,0
2012-06-08 09:00:00,2,0,1,1,25.42,31.06,53,11.0014,47,335,382,True,False,False,False,False,False,False,True,False,2012,6,8,9,0,0
2012-06-17 13:00:00,2,0,0,1,26.24,31.06,53,11.0014,267,347,614,True,False,False,False,False,False,False,True,False,2012,6,17,13,0,0
2012-06-17 19:00:00,2,0,0,1,26.24,31.06,53,11.0014,146,244,390,True,False,False,False,False,False,False,True,False,2012,6,17,19,0,0
2011-01-09 04:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,True,False,False,False,True,False,False,False,False,2011,1,9,4,0,0
2011-01-09 05:00:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,True,False,False,False,True,False,False,False,False,2011,1,9,5,0,0
2011-01-09 07:00:00,1,0,0,1,3.28,4.545,53,12.998,1,5,6,True,False,False,False,True,False,False,False,False,2011,1,9,7,0,0
2012-02-12 07:00:00,1,0,0,1,3.28,4.545,53,12.998,0,18,18,True,False,False,False,True,False,False,False,False,2012,2,12,7,0,0
2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,20,110,130,False,True,False,False,False,True,False,False,False,2012,3,5,15,0,0
2011-04-01 20:00:00,2,0,1,1,13.12,15.91,53,12.998,2,75,77,True,False,False,False,False,True,False,False,False,2011,4,1,20,0,0
2011-12-02 22:00:00,4,0,1,1,13.12,15.91,53,12.998,7,95,102,True,False,False,False,False,True,False,False,False,2011,12,2,22,0,0
2012-12-11 21:00:00,4,0,1,1,13.12,15.91,53,12.998,14,193,207,True,False,False,False,False,True,False,False,False,2012,12,11,21,0,0
2011-02-16 22:00:00,1,0,1,1,13.94,16.665,53,12.998,12,61,73,True,False,False,False,False,True,False,False,False,2011,2,16,22,0,0
2011-02-17 00:00:00,1,0,1,1,13.94,16.665,53,12.998,1,16,17,True,False,False,False,False,True,False,False,False,2011,2,17,0,0,0
2011-02-17 03:00:00,1,0,1,1,13.94,16.665,53,12.998,3,1,4,True,False,False,False,False,True,False,False,False,2011,2,17,3,0,0
2012-10-13 02:00:00,4,0,0,1,13.94,16.665,53,12.998,7,60,67,True,False,False,False,False,True,False,False,False,2012,10,13,2,0,0
2012-11-16 10:00:00,4,0,1,1,13.94,16.665,53,12.998,33,165,198,True,False,False,False,False,True,False,False,False,2012,11,16,10,0,0
2012-05-13 21:00:00,2,0,0,2,26.24,31.06,53,12.998,48,121,169,False,True,False,False,False,False,False,True,False,2012,5,13,21,0,0
2012-06-06 18:00:00,2,0,1,3,24.6,31.06,53,12.998,94,688,782,False,False,True,False,False,False,False,True,False,2012,6,6,18,0,0
2012-06-17 18:00:00,2,0,0,1,26.24,31.06,53,12.998,203,310,513,True,False,False,False,False,False,False,True,False,2012,6,17,18,0,0
2012-03-05 19:00:00,1,0,1,1,10.66,12.88,53,15.0013,6,220,226,True,False,False,False,False,True,False,False,False,2012,3,5,19,0,0
2012-11-06 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,30,597,627,True,False,False,False,False,True,False,False,False,2012,11,6,17,0,0
2012-11-16 23:00:00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128,True,False,False,False,False,True,False,False,False,2012,11,16,23,0,0
2012-12-11 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,21,580,601,True,False,False,False,False,True,False,False,False,2012,12,11,17,0,0
2012-12-11 18:00:00,4,0,1,1,13.12,15.15,53,15.0013,23,523,546,True,False,False,False,False,True,False,False,False,2012,12,11,18,0,0
2012-12-11 19:00:00,4,0,1,1,13.12,15.15,53,15.0013,21,412,433,True,False,False,False,False,True,False,False,False,2012,12,11,19,0,0
2012-12-11 20:00:00,4,0,1,1,13.12,15.15,53,15.0013,9,248,257,True,False,False,False,False,True,False,False,False,2012,12,11,20,0,0
2012-12-12 17:00:00,4,0,1,2,13.12,15.15,53,15.0013,21,540,561,False,True,False,False,False,True,False,False,False,2012,12,12,17,0,0
2011-02-16 19:00:00,1,0,1,1,13.94,15.91,53,15.0013,18,143,161,True,False,False,False,False,True,False,False,False,2011,2,16,19,0,0
2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,0,6,6,True,False,False,False,False,True,False,False,False,2011,2,17,1,0,0
2011-02-17 02:00:00,1,0,1,2,13.94,15.91,53,15.0013,2,4,6,False,True,False,False,False,True,False,False,False,2011,2,17,2,0,0
2012-04-15 10:00:00,2,0,0,1,23.78,27.275,53,15.0013,186,235,421,True,False,False,False,False,False,True,False,False,2012,4,15,10,0,0
2011-03-18 23:00:00,1,0,1,2,24.6,31.06,53,15.0013,26,60,86,False,True,False,False,False,False,False,True,False,2011,3,18,23,0,0
2012-03-19 17:00:00,1,0,1,1,26.24,31.06,53,15.0013,106,615,721,True,False,False,False,False,False,False,True,False,2012,3,19,17,0,0
2012-06-01 01:00:00,2,0,1,1,26.24,31.06,53,15.0013,0,34,34,True,False,False,False,False,False,False,True,False,2012,6,1,1,0,0
2012-07-16 11:00:00,3,0,1,1,34.44,40.15,53,15.0013,57,125,182,True,False,False,False,False,False,False,False,True,2012,7,16,11,0,0
2012-02-12 08:00:00,1,0,0,1,3.28,3.79,53,16.9979,0,26,26,True,False,False,False,True,False,False,False,False,2012,2,12,8,0,0
2011-11-05 10:00:00,4,0,0,1,13.12,15.15,53,16.9979,56,171,227,True,False,False,False,False,True,False,False,False,2011,11,5,10,0,0
2012-11-07 13:00:00,4,0,1,2,13.12,15.15,53,16.9979,23,158,181,False,True,False,False,False,True,False,False,False,2012,11,7,13,0,0
2012-11-09 02:00:00,4,0,1,1,13.12,15.15,53,16.9979,1,11,12,True,False,False,False,False,True,False,False,False,2012,11,9,2,0,0
2012-11-16 22:00:00,4,0,1,1,13.12,15.15,53,16.9979,23,139,162,True,False,False,False,False,True,False,False,False,2012,11,16,22,0,0
2011-03-11 12:00:00,1,0,1,2,13.94,15.91,53,16.9979,15,96,111,False,True,False,False,False,True,False,False,False,2011,3,11,12,0,0
2011-03-11 15:00:00,1,0,1,2,13.94,15.91,53,16.9979,21,64,85,False,True,False,False,False,True,False,False,False,2011,3,11,15,0,0
2011-11-11 00:00:00,4,1,0,1,13.94,15.91,53,16.9979,10,56,66,True,False,False,False,False,True,False,False,False,2011,11,11,0,0,0
2011-12-02 19:00:00,4,0,1,1,13.94,15.91,53,16.9979,13,252,265,True,False,False,False,False,True,False,False,False,2011,12,2,19,0,0
2012-11-13 13:00:00,4,0,1,1,13.94,15.91,53,16.9979,30,188,218,True,False,False,False,False,True,False,False,False,2012,11,13,13,0,0
2011-03-11 13:00:00,1,0,1,1,14.76,16.665,53,16.9979,15,92,107,True,False,False,False,False,True,False,False,False,2011,3,11,13,0,0
2011-10-04 14:00:00,4,0,1,1,23.78,27.275,53,16.9979,27,156,183,True,False,False,False,False,False,True,False,False,2011,10,4,14,0,0
2011-03-19 00:00:00,1,0,0,2,24.6,31.06,53,16.9979,26,50,76,False,True,False,False,False,False,False,True,False,2011,3,19,0,0,0
2011-05-12 15:00:00,2,0,1,2,26.24,31.06,53,16.9979,54,163,217,False,True,False,False,False,False,False,True,False,2011,5,12,15,0,0
2011-07-14 04:00:00,3,0,1,1,25.42,31.06,53,16.9979,0,6,6,True,False,False,False,False,False,False,True,False,2011,7,14,4,0,0
2011-07-14 07:00:00,3,0,1,1,25.42,31.06,53,16.9979,23,311,334,True,False,False,False,False,False,False,True,False,2011,7,14,7,0,0
2012-04-17 05:00:00,2,0,1,1,24.6,31.06,53,16.9979,1,29,30,True,False,False,False,False,False,False,True,False,2012,4,17,5,0,0
2012-05-09 13:00:00,2,0,1,2,26.24,31.06,53,16.9979,50,216,266,False,True,False,False,False,False,False,True,False,2012,5,9,13,0,0
2012-05-09 14:00:00,2,0,1,2,26.24,31.06,53,16.9979,68,175,243,False,True,False,False,False,False,False,True,False,2012,5,9,14,0,0
2012-06-14 02:00:00,2,0,1,2,25.42,31.06,53,16.9979,1,8,9,False,True,False,False,False,False,False,True,False,2012,6,14,2,0,0
2012-06-15 23:00:00,2,0,1,1,25.42,31.06,53,16.9979,46,176,222,True,False,False,False,False,False,False,True,False,2012,6,15,23,0,0
2012-10-18 12:00:00,4,0,1,2,24.6,31.06,53,16.9979,93,284,377,False,True,False,False,False,False,False,True,False,2012,10,18,12,0,0
2011-08-06 15:00:00,3,0,0,2,34.44,40.15,53,16.9979,130,232,362,False,True,False,False,False,False,False,False,True,2011,8,6,15,0,0
2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2,True,False,False,False,False,True,False,False,False,2011,2,14,4,0,0
2011-02-14 05:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,3,3,True,False,False,False,False,True,False,False,False,2011,2,14,5,0,0
2011-12-02 23:00:00,4,0,1,1,13.12,15.15,53,19.0012,14,81,95,True,False,False,False,False,True,False,False,False,2011,12,2,23,0,0
2012-11-07 12:00:00,4,0,1,2,13.12,15.15,53,19.0012,24,188,212,False,True,False,False,False,True,False,False,False,2012,11,7,12,0,0
2012-11-09 01:00:00,4,0,1,1,13.12,15.15,53,19.0012,3,17,20,True,False,False,False,False,True,False,False,False,2012,11,9,1,0,0
2011-03-12 12:00:00,1,0,0,1,13.94,15.91,53,19.0012,51,107,158,True,False,False,False,False,True,False,False,False,2011,3,12,12,0,0
2011-04-02 20:00:00,2,0,0,1,13.94,15.91,53,19.0012,29,56,85,True,False,False,False,False,True,False,False,False,2011,4,2,20,0,0
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,True,False,False,False,False,True,False,False,False,2012,3,2,2,0,0
2011-11-10 22:00:00,4,0,1,1,14.76,16.665,53,19.0012,5,84,89,True,False,False,False,False,True,False,False,False,2011,11,10,22,0,0
2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,13,125,138,True,False,False,False,False,True,False,False,False,2012,2,15,11,0,0
2011-03-18 10:00:00,1,0,1,1,21.32,25.0,53,19.0012,43,74,117,True,False,False,False,False,False,True,False,False,2011,3,18,10,0,0
2012-06-14 03:00:00,2,0,1,2,25.42,31.06,53,19.0012,1,4,5,False,True,False,False,False,False,False,True,False,2012,6,14,3,0,0
2011-07-11 12:00:00,3,0,1,1,34.44,40.15,53,19.0012,40,108,148,True,False,False,False,False,False,False,False,True,2011,7,11,12,0,0
2011-07-18 16:00:00,3,0,1,1,34.44,40.15,53,19.0012,45,220,265,True,False,False,False,False,False,False,False,True,2011,7,18,16,0,0
2012-08-03 17:00:00,3,0,1,2,34.44,40.15,53,19.0012,95,646,741,False,True,False,False,False,False,False,False,True,2012,8,3,17,0,0
2011-07-11 14:00:00,3,0,1,1,35.26,41.665,53,19.0012,40,94,134,True,False,False,False,False,False,False,False,True,2011,7,11,14,0,0
2011-03-04 18:00:00,1,0,1,2,13.94,15.15,53,19.9995,15,172,187,False,True,False,False,False,True,False,False,False,2011,3,4,18,0,0
2011-11-17 12:00:00,4,0,1,2,13.94,15.15,53,19.9995,6,115,121,False,True,False,False,False,True,False,False,False,2011,11,17,12,0,0
2011-12-01 10:00:00,4,0,1,1,13.12,15.15,53,19.9995,7,86,93,True,False,False,False,False,True,False,False,False,2011,12,1,10,0,0
2012-02-03 11:00:00,1,0,1,1,13.12,15.15,53,19.9995,15,149,164,True,False,False,False,False,True,False,False,False,2012,2,3,11,0,0
2012-11-02 23:00:00,4,0,1,1,13.94,15.15,53,19.9995,11,108,119,True,False,False,False,False,True,False,False,False,2012,11,2,23,0,0
2012-11-07 15:00:00,4,0,1,2,13.12,15.15,53,19.9995,20,178,198,False,True,False,False,False,True,False,False,False,2012,11,7,15,0,0
2011-11-14 19:00:00,4,0,1,1,24.6,31.06,53,19.9995,28,274,302,True,False,False,False,False,False,False,True,False,2011,11,14,19,0,0
2012-05-07 15:00:00,2,0,1,2,25.42,31.06,53,19.9995,76,186,262,False,True,False,False,False,False,False,True,False,2012,5,7,15,0,0
2012-06-02 10:00:00,2,0,0,1,24.6,31.06,53,19.9995,145,348,493,True,False,False,False,False,False,False,True,False,2012,6,2,10,0,0
2012-06-14 00:00:00,2,0,1,1,24.6,31.06,53,19.9995,3,45,48,True,False,False,False,False,False,False,True,False,2012,6,14,0,0,0
2012-06-16 22:00:00,2,0,0,1,25.42,31.06,53,19.9995,91,189,280,True,False,False,False,False,False,False,True,False,2012,6,16,22,0,0
2012-06-16 23:00:00,2,0,0,1,24.6,31.06,53,19.9995,49,134,183,True,False,False,False,False,False,False,True,False,2012,6,16,23,0,0
2012-09-10 09:00:00,3,0,1,1,24.6,31.06,53,19.9995,40,321,361,True,False,False,False,False,False,False,True,False,2012,9,10,9,0,0
2011-07-03 15:00:00,3,0,0,1,34.44,40.15,53,19.9995,194,182,376,True,False,False,False,False,False,False,False,True,2011,7,3,15,0,0
2011-07-03 16:00:00,3,0,0,1,34.44,40.15,53,19.9995,195,219,414,True,False,False,False,False,False,False,False,True,2011,7,3,16,0,0
2011-03-02 11:00:00,1,0,1,1,13.94,15.15,53,22.0028,8,65,73,True,False,False,False,False,True,False,False,False,2011,3,2,11,0,0
2011-03-14 09:00:00,1,0,1,1,13.12,15.15,53,22.0028,13,127,140,True,False,False,False,False,True,False,False,False,2011,3,14,9,0,0
2012-04-06 03:00:00,2,0,1,1,13.94,15.15,53,22.0028,3,5,8,True,False,False,False,False,True,False,False,False,2012,4,6,3,0,0
2012-04-06 05:00:00,2,0,1,1,13.12,15.15,53,22.0028,0,23,23,True,False,False,False,False,True,False,False,False,2012,4,6,5,0,0
2011-06-14 03:00:00,2,0,1,1,23.78,27.275,53,22.0028,1,1,2,True,False,False,False,False,False,True,False,False,2011,6,14,3,0,0
2012-03-13 14:00:00,1,0,1,1,26.24,31.06,53,22.0028,52,160,212,True,False,False,False,False,False,False,True,False,2012,3,13,14,0,0
2012-04-16 00:00:00,2,1,0,1,26.24,31.06,53,22.0028,15,26,41,True,False,False,False,False,False,False,True,False,2012,4,16,0,0,0
2012-05-07 13:00:00,2,0,1,2,24.6,31.06,53,22.0028,75,197,272,False,True,False,False,False,False,False,True,False,2012,5,7,13,0,0
2012-05-07 17:00:00,2,0,1,2,24.6,31.06,53,22.0028,102,667,769,False,True,False,False,False,False,False,True,False,2012,5,7,17,0,0
2011-07-18 15:00:00,3,0,1,1,34.44,40.15,53,22.0028,53,111,164,True,False,False,False,False,False,False,False,True,2011,7,18,15,0,0
2012-11-04 20:00:00,4,0,0,1,13.12,14.395,53,23.9994,7,134,141,True,False,False,False,False,True,False,False,False,2012,11,4,20,0,0
2012-11-07 14:00:00,4,0,1,2,13.12,14.395,53,23.9994,19,142,161,False,True,False,False,False,True,False,False,False,2012,11,7,14,0,0
